"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Italy|Abruzzo|NA",2020-02-24,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,0,5,0,0,5,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-24,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,0,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-24,"Italy","Calabria",NA,38.90597598,16.59440194,0,0,1,0,0,1,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-24,"Italy","Campania",NA,40.83956555,14.25084984,0,0,10,0,0,10,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-24,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,0,18,148,0,18,148,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-24,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,58,0,0,58,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-24,"Italy","Lazio",NA,41.89277044,12.48366722,0,3,124,0,3,124,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-24,"Italy","Liguria",NA,44.41149315,8.9326992,0,0,1,0,0,1,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-24,"Italy","Lombardia",NA,45.46679409,9.190347404,6,172,1463,6,172,1463,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-24,"Italy","Marche",NA,43.61675973,13.5188753,0,0,16,0,0,16,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-24,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-24,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,0,1,0,0,1,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-24,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,3,0,0,3,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-24,"Italy","Piemonte",NA,45.0732745,7.680687483,0,3,141,0,3,141,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-24,"Italy","Puglia",NA,41.12559576,16.86736689,0,0,0,0,0,0,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-24,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,1,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-24,"Italy","Sicilia",NA,38.11569725,13.3623567,0,0,5,0,0,5,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-24,"Italy","Toscana",NA,43.76923077,11.25588885,0,0,140,0,0,140,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-24,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,0,0,0,0,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-24,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,7,0,0,7,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-24,"Italy","Veneto",NA,45.43490485,12.33845213,1,33,2200,1,33,2200,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-02-25,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,0,5,0,0,0,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-25,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,0,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-25,"Italy","Calabria",NA,38.90597598,16.59440194,0,0,2,0,0,1,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-25,"Italy","Campania",NA,40.83956555,14.25084984,0,0,10,0,0,0,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-25,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,0,26,391,0,8,243,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-25,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,89,0,0,31,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-25,"Italy","Lazio",NA,41.89277044,12.48366722,0,3,124,0,0,0,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-25,"Italy","Liguria",NA,44.41149315,8.9326992,0,1,39,0,1,38,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-25,"Italy","Lombardia",NA,45.46679409,9.190347404,9,240,3700,3,68,2237,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-25,"Italy","Marche",NA,43.61675973,13.5188753,0,0,21,0,0,5,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-25,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-25,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,1,0,1,0,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-25,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,3,0,0,0,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-25,"Italy","Piemonte",NA,45.0732745,7.680687483,0,3,141,0,0,0,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-25,"Italy","Puglia",NA,41.12559576,16.86736689,0,0,0,0,0,0,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-25,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,0,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-25,"Italy","Sicilia",NA,38.11569725,13.3623567,0,3,5,0,3,0,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-25,"Italy","Toscana",NA,43.76923077,11.25588885,0,2,296,0,2,156,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-25,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,8,0,0,8,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-25,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,7,0,0,0,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-25,"Italy","Veneto",NA,45.43490485,12.33845213,1,43,3780,0,10,1580,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-02-26,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,0,13,0,0,8,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-26,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,0,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-26,"Italy","Calabria",NA,38.90597598,16.59440194,0,0,3,0,0,1,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-26,"Italy","Campania",NA,40.83956555,14.25084984,0,0,10,0,0,0,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-26,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,1,47,577,1,21,186,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-26,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,114,0,0,25,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-26,"Italy","Lazio",NA,41.89277044,12.48366722,0,3,124,0,0,0,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-26,"Italy","Liguria",NA,44.41149315,8.9326992,0,11,66,0,10,27,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-26,"Italy","Lombardia",NA,45.46679409,9.190347404,9,258,3208,0,18,0,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-26,"Italy","Marche",NA,43.61675973,13.5188753,0,1,28,0,1,7,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-26,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-26,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,1,0,0,0,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-26,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,3,0,0,0,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-26,"Italy","Piemonte",NA,45.0732745,7.680687483,0,3,156,0,0,15,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-26,"Italy","Puglia",NA,41.12559576,16.86736689,0,0,0,0,0,0,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-26,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,0,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-26,"Italy","Sicilia",NA,38.11569725,13.3623567,0,3,5,0,0,0,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-26,"Italy","Toscana",NA,43.76923077,11.25588885,0,2,363,0,0,67,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-26,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,8,0,0,0,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-26,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,7,0,0,0,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-26,"Italy","Veneto",NA,45.43490485,12.33845213,2,71,4900,1,28,1120,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-02-27,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,1,33,0,1,20,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-27,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,0,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-27,"Italy","Calabria",NA,38.90597598,16.59440194,0,0,14,0,0,11,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-27,"Italy","Campania",NA,40.83956555,14.25084984,0,3,10,0,3,0,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-27,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,1,97,1033,0,50,456,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-27,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,141,0,0,27,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-27,"Italy","Lazio",NA,41.89277044,12.48366722,0,3,552,0,0,428,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-27,"Italy","Liguria",NA,44.41149315,8.9326992,0,19,78,0,8,12,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-27,"Italy","Lombardia",NA,45.46679409,9.190347404,14,403,3320,5,145,112,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-27,"Italy","Marche",NA,43.61675973,13.5188753,0,3,46,0,2,18,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-27,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-27,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,2,0,0,1,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-27,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,32,0,0,29,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-27,"Italy","Piemonte",NA,45.0732745,7.680687483,0,2,156,0,0,0,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-27,"Italy","Puglia",NA,41.12559576,16.86736689,0,1,0,0,1,0,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-27,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,0,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-27,"Italy","Sicilia",NA,38.11569725,13.3623567,0,4,5,0,1,0,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-27,"Italy","Toscana",NA,43.76923077,11.25588885,0,2,410,0,0,47,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-27,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,8,0,0,0,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-27,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,9,0,0,2,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-27,"Italy","Veneto",NA,45.43490485,12.33845213,2,111,6164,0,40,1264,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-02-28,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,1,33,0,0,0,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-28,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,0,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-28,"Italy","Calabria",NA,38.90597598,16.59440194,0,1,21,0,1,7,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-28,"Italy","Campania",NA,40.83956555,14.25084984,0,4,213,0,1,203,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-28,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,2,145,1277,1,48,244,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-28,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,169,0,0,28,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-28,"Italy","Lazio",NA,41.89277044,12.48366722,0,3,611,0,0,59,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-28,"Italy","Liguria",NA,44.41149315,8.9326992,0,19,112,0,0,34,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-28,"Italy","Lombardia",NA,45.46679409,9.190347404,17,531,4835,3,128,1515,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-28,"Italy","Marche",NA,43.61675973,13.5188753,0,6,47,0,3,1,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-28,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-28,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,2,0,0,0,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-28,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,32,0,0,0,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-28,"Italy","Piemonte",NA,45.0732745,7.680687483,0,11,227,0,9,71,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-28,"Italy","Puglia",NA,41.12559576,16.86736689,0,3,242,0,2,242,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-28,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,0,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-28,"Italy","Sicilia",NA,38.11569725,13.3623567,0,4,5,0,0,0,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-28,"Italy","Toscana",NA,43.76923077,11.25588885,0,8,437,0,6,27,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-28,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,8,0,0,0,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-28,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,9,0,0,0,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-28,"Italy","Veneto",NA,45.43490485,12.33845213,2,151,7414,0,40,1250,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-02-29,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,2,43,0,1,10,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-02-29,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,32,0,0,32,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-02-29,"Italy","Calabria",NA,38.90597598,16.59440194,0,1,27,0,0,6,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-02-29,"Italy","Campania",NA,40.83956555,14.25084984,0,13,373,0,9,160,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-02-29,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,4,217,1550,2,72,273,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-02-29,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,0,189,0,0,20,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-02-29,"Italy","Lazio",NA,41.89277044,12.48366722,0,6,679,0,3,68,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-02-29,"Italy","Liguria",NA,44.41149315,8.9326992,0,42,121,0,23,9,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-02-29,"Italy","Lombardia",NA,45.46679409,9.190347404,23,615,5723,6,84,888,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-02-29,"Italy","Marche",NA,43.61675973,13.5188753,0,11,68,0,5,21,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-02-29,"Italy","Molise",NA,41.55774754,14.65916051,0,0,0,0,0,0,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-02-29,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,16,0,0,14,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-02-29,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,43,0,0,11,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-02-29,"Italy","Piemonte",NA,45.0732745,7.680687483,0,11,308,0,0,81,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-02-29,"Italy","Puglia",NA,41.12559576,16.86736689,0,3,252,0,0,10,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-02-29,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,1,0,0,0,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-02-29,"Italy","Sicilia",NA,38.11569725,13.3623567,0,4,6,0,0,1,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-02-29,"Italy","Toscana",NA,43.76923077,11.25588885,0,11,531,0,3,94,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-02-29,"Italy","Umbria",NA,43.10675841,12.38824698,0,0,31,0,0,23,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-02-29,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,9,0,0,0,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-02-29,"Italy","Veneto",NA,45.43490485,12.33845213,2,191,8659,0,40,1245,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-03-01,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,5,52,0,3,9,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-03-01,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,39,0,0,7,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-03-01,"Italy","Calabria",NA,38.90597598,16.59440194,0,1,35,0,0,8,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-03-01,"Italy","Campania",NA,40.83956555,14.25084984,0,17,373,0,4,0,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-03-01,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,8,285,1795,4,68,245,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-03-01,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,6,243,0,6,54,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-03-01,"Italy","Lazio",NA,41.89277044,12.48366722,0,6,724,0,0,45,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-03-01,"Italy","Liguria",NA,44.41149315,8.9326992,0,25,121,0,0,0,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-03-01,"Italy","Lombardia",NA,45.46679409,9.190347404,24,984,6879,1,369,1156,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-03-01,"Italy","Marche",NA,43.61675973,13.5188753,0,25,101,0,14,33,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
"Italy|Molise|NA",2020-03-01,"Italy","Molise",NA,41.55774754,14.65916051,0,0,6,0,0,6,308493,0.115,0.643,0.242,46.5,70.32,0.0121
"Italy|P.A. Bolzano|NA",2020-03-01,"Italy","P.A. Bolzano",NA,46.49933453,11.35662422,0,1,20,0,0,4,527750,0.158,0.647,0.194,42.6,68.21,0.0083
"Italy|P.A. Trento|NA",2020-03-01,"Italy","P.A. Trento",NA,46.06893511,11.12123097,0,0,122,0,0,79,539898,0.145,0.638,0.217,44.4,84.55,0.0093
"Italy|Piemonte|NA",2020-03-01,"Italy","Piemonte",NA,45.0732745,7.680687483,0,49,362,0,38,54,4375865,0.126,0.622,0.253,46.8,171.9,0.0123
"Italy|Puglia|NA",2020-03-01,"Italy","Puglia",NA,41.12559576,16.86736689,0,3,262,0,0,10,4048242,0.133,0.65,0.217,44.4,207.39,0.0096
"Italy|Sardegna|NA",2020-03-01,"Italy","Sardegna",NA,39.21531192,9.110616306,0,0,29,0,0,28,1648176,0.114,0.654,0.232,46.4,68.02,0.0099
"Italy|Sicilia|NA",2020-03-01,"Italy","Sicilia",NA,38.11569725,13.3623567,0,9,291,0,5,285,5026989,0.14,0.652,0.208,43.7,193.67,0.0104
"Italy|Toscana|NA",2020-03-01,"Italy","Toscana",NA,43.76923077,11.25588885,0,13,572,0,2,41,3736968,0.125,0.622,0.252,46.8,159.75,0.0116
"Italy|Umbria|NA",2020-03-01,"Italy","Umbria",NA,43.10675841,12.38824698,0,2,35,0,2,4,884640,0.127,0.621,0.252,46.7,104.47,0.0114
"Italy|Valle d'Aosta|NA",2020-03-01,"Italy","Valle d'Aosta",NA,45.73750286,7.320149366,0,0,10,0,0,1,126202,0.134,0.631,0.235,45.9,38.89,0.0117
"Italy|Veneto|NA",2020-03-01,"Italy","Veneto",NA,45.43490485,12.33845213,2,263,9056,0,72,397,4905037,0.135,0.639,0.226,45.4,263.87,0.01
"Italy|Abruzzo|NA",2020-03-02,"Italy","Abruzzo",NA,42.35122196,13.39843823,0,5,52,0,0,0,1315196,0.126,0.639,0.236,45.9,120.69,0.0112
"Italy|Basilicata|NA",2020-03-02,"Italy","Basilicata",NA,40.63947052,15.80514834,0,0,39,0,0,0,567118,0.121,0.653,0.226,45.5,57.38,0.0111
"Italy|Calabria|NA",2020-03-02,"Italy","Calabria",NA,38.90597598,16.59440194,0,1,39,0,0,4,1956687,0.134,0.654,0.212,44.2,128.7,0.0101
"Italy|Campania|NA",2020-03-02,"Italy","Campania",NA,40.83956555,14.25084984,0,17,373,0,0,0,5826860,0.147,0.668,0.185,42.3,421.83,0.0092
"Italy|Emilia Romagna|NA",2020-03-02,"Italy","Emilia Romagna",NA,44.49436681,11.3417208,11,335,1973,3,50,178,4452629,0.132,0.629,0.238,46.1,193.39,0.0112
"Italy|Friuli Venezia Giulia|NA",2020-03-02,"Italy","Friuli Venezia Giulia",NA,45.6494354,13.76813649,0,9,269,0,3,26,1215538,0.122,0.619,0.259,47.3,155.04,0.0119
"Italy|Lazio|NA",2020-03-02,"Italy","Lazio",NA,41.89277044,12.48366722,0,7,773,0,1,49,5896693,0.135,0.651,0.214,44.8,319.34,0.0097
"Italy|Liguria|NA",2020-03-02,"Italy","Liguria",NA,44.41149315,8.9326992,0,22,121,0,0,0,1556981,0.113,0.603,0.284,48.8,290,0.0143
"Italy|Lombardia|NA",2020-03-02,"Italy","Lombardia",NA,45.46679409,9.190347404,38,1254,7925,14,270,1046,10036258,0.138,0.638,0.224,45,406.65,0.0099
"Italy|Marche|NA",2020-03-02,"Italy","Marche",NA,43.61675973,13.5188753,1,35,137,1,10,36,1531753,0.128,0.627,0.245,46.3,163.95,0.0112
