"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Austria|NA|NA",2020-03-13,"Austria",NA,NA,1,1,1,504,0,0,202,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-13,"Azerbaijan",NA,NA,1,1,1,15,0,1,15,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Belgium|NA|NA",2020-03-13,"Belgium",NA,NA,3,3,3,559,0,0,245,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bulgaria|NA|NA",2020-03-13,"Bulgaria",NA,NA,1,1,1,23,0,0,16,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Canada|NA|NA",2020-03-13,"Canada",NA,NA,0.0666666666666667,0.0666666666666667,1,193,0,0,76,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"China|NA|NA",2020-03-13,"China",NA,NA,96.3636363636364,96.3636363636364,3180,80945,0,8,13,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Diamond Princess|NA|NA",2020-03-13,"Diamond Princess",NA,NA,7,7,7,706,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Egypt|NA|NA",2020-03-13,"Egypt",NA,NA,2,2,2,80,0,1,13,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"France|NA|NA",2020-03-13,"France",NA,NA,7.9,7.9,79,3681,0,31,1388,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Germany|NA|NA",2020-03-13,"Germany",NA,NA,7,7,7,3675,0,4,1597,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Greece|NA|NA",2020-03-13,"Greece",NA,NA,1,1,1,190,0,0,91,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guyana|NA|NA",2020-03-13,"Guyana",NA,NA,1,1,1,1,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"India|NA|NA",2020-03-13,"India",NA,NA,2,2,2,82,0,1,9,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia|NA|NA",2020-03-13,"Indonesia",NA,NA,4,4,4,69,0,3,35,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran|NA|NA",2020-03-13,"Iran",NA,NA,514,514,514,11364,0,85,1289,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq|NA|NA",2020-03-13,"Iraq",NA,NA,9,9,9,101,0,1,30,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland|NA|NA",2020-03-13,"Ireland",NA,NA,1,1,1,90,0,0,47,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Italy|NA|NA",2020-03-13,"Italy",NA,NA,1266,1266,1266,17660,0,439,5198,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Japan|NA|NA",2020-03-13,"Japan",NA,NA,19,19,19,701,0,3,62,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Korea, South|NA|NA",2020-03-13,"Korea, South",NA,NA,66,66,66,7979,0,0,110,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Lebanon|NA|NA",2020-03-13,"Lebanon",NA,NA,3,3,3,77,0,0,16,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Morocco|NA|NA",2020-03-13,"Morocco",NA,NA,1,1,1,7,0,0,1,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Netherlands|NA|NA",2020-03-13,"Netherlands",NA,NA,2.5,2.5,10,806,0,5,303,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Panama|NA|NA",2020-03-13,"Panama",NA,NA,1,1,1,27,0,0,16,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Philippines|NA|NA",2020-03-13,"Philippines",NA,NA,5,5,5,64,0,3,12,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland|NA|NA",2020-03-13,"Poland",NA,NA,2,2,2,68,0,1,19,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"San Marino|NA|NA",2020-03-13,"San Marino",NA,NA,5,5,5,80,0,2,11,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Spain|NA|NA",2020-03-13,"Spain",NA,NA,133,133,133,5232,0,78,2955,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sudan|NA|NA",2020-03-13,"Sudan",NA,NA,1,1,1,1,0,1,1,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Sweden|NA|NA",2020-03-13,"Sweden",NA,NA,1,1,1,814,0,0,215,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland|NA|NA",2020-03-13,"Switzerland",NA,NA,11,11,11,1139,0,7,487,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Thailand|NA|NA",2020-03-13,"Thailand",NA,NA,1,1,1,75,0,0,5,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Ukraine|NA|NA",2020-03-13,"Ukraine",NA,NA,1,1,1,3,0,1,3,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Kingdom|NA|NA",2020-03-13,"United Kingdom",NA,NA,1.14285714285714,1.14285714285714,8,802,0,0,343,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"US|NA|NA",2020-03-13,"US",NA,NA,47,47,47,2179,0,7,516,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Albania|NA|NA",2020-03-14,"Albania",NA,NA,1,1,1,38,0,0,5,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria|NA|NA",2020-03-14,"Algeria",NA,NA,3,3,3,37,0,1,11,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Argentina|NA|NA",2020-03-14,"Argentina",NA,NA,2,2,2,34,0,0,3,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Australia|NA|NA",2020-03-14,"Australia",NA,NA,0.375,0.375,3,250,0,0,50,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria|NA|NA",2020-03-14,"Austria",NA,NA,1,1,1,655,0,0,151,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-14,"Azerbaijan",NA,NA,1,1,1,15,0,0,0,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Belgium|NA|NA",2020-03-14,"Belgium",NA,NA,4,4,4,689,0,1,130,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bulgaria|NA|NA",2020-03-14,"Bulgaria",NA,NA,2,2,2,41,0,1,18,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Canada|NA|NA",2020-03-14,"Canada",NA,NA,0.0666666666666667,0.0666666666666667,1,198,0,0,5,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"China|NA|NA",2020-03-14,"China",NA,NA,96.7575757575758,96.7575757575758,3193,80977,0,13,32,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Denmark|NA|NA",2020-03-14,"Denmark",NA,NA,0.333333333333333,0.333333333333333,1,836,0,1,836,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Diamond Princess|NA|NA",2020-03-14,"Diamond Princess",NA,NA,7,7,7,706,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ecuador|NA|NA",2020-03-14,"Ecuador",NA,NA,2,2,2,28,0,2,28,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt|NA|NA",2020-03-14,"Egypt",NA,NA,2,2,2,109,0,0,29,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"France|NA|NA",2020-03-14,"France",NA,NA,9.1,9.1,91,4496,0,12,815,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Germany|NA|NA",2020-03-14,"Germany",NA,NA,9,9,9,4585,0,2,910,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Greece|NA|NA",2020-03-14,"Greece",NA,NA,3,3,3,228,0,2,38,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guyana|NA|NA",2020-03-14,"Guyana",NA,NA,1,1,1,1,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"India|NA|NA",2020-03-14,"India",NA,NA,2,2,2,102,0,0,20,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia|NA|NA",2020-03-14,"Indonesia",NA,NA,5,5,5,96,0,1,27,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran|NA|NA",2020-03-14,"Iran",NA,NA,611,611,611,12729,0,97,1365,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq|NA|NA",2020-03-14,"Iraq",NA,NA,10,10,10,110,0,1,9,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland|NA|NA",2020-03-14,"Ireland",NA,NA,2,2,2,129,0,1,39,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Italy|NA|NA",2020-03-14,"Italy",NA,NA,1441,1441,1441,21157,0,175,3497,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Japan|NA|NA",2020-03-14,"Japan",NA,NA,22,22,22,773,0,3,72,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Korea, South|NA|NA",2020-03-14,"Korea, South",NA,NA,72,72,72,8086,0,6,107,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Lebanon|NA|NA",2020-03-14,"Lebanon",NA,NA,3,3,3,93,0,0,16,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Luxembourg|NA|NA",2020-03-14,"Luxembourg",NA,NA,1,1,1,51,0,1,51,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Morocco|NA|NA",2020-03-14,"Morocco",NA,NA,1,1,1,17,0,0,10,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Netherlands|NA|NA",2020-03-14,"Netherlands",NA,NA,3,3,12,962,0,2,156,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Norway|NA|NA",2020-03-14,"Norway",NA,NA,3,3,3,1090,0,3,1090,0,5314336,0.175490383783174,0.654017394653615,0.170492221563211,39.5,14.5549195374975,0.0077
"Panama|NA|NA",2020-03-14,"Panama",NA,NA,1,1,1,36,0,0,9,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Philippines|NA|NA",2020-03-14,"Philippines",NA,NA,8,8,8,111,0,3,47,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland|NA|NA",2020-03-14,"Poland",NA,NA,3,3,3,103,0,1,35,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"San Marino|NA|NA",2020-03-14,"San Marino",NA,NA,5,5,5,80,0,0,0,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Slovenia|NA|NA",2020-03-14,"Slovenia",NA,NA,1,1,1,181,0,1,181,0,2067372,0.150217750478021,0.653713452980191,0.196068796541788,44.9,102.639859503382,0.0099
"Spain|NA|NA",2020-03-14,"Spain",NA,NA,195,195,195,6391,0,62,1159,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sudan|NA|NA",2020-03-14,"Sudan",NA,NA,1,1,1,1,0,0,0,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Sweden|NA|NA",2020-03-14,"Sweden",NA,NA,2,2,2,961,0,1,147,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland|NA|NA",2020-03-14,"Switzerland",NA,NA,13,13,13,1359,0,2,220,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Thailand|NA|NA",2020-03-14,"Thailand",NA,NA,1,1,1,82,0,0,7,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Ukraine|NA|NA",2020-03-14,"Ukraine",NA,NA,1,1,1,3,0,0,0,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Kingdom|NA|NA",2020-03-14,"United Kingdom",NA,NA,3,3,21,1144,0,13,342,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"US|NA|NA",2020-03-14,"US",NA,NA,54,54,54,2727,0,7,548,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Albania|NA|NA",2020-03-15,"Albania",NA,NA,1,1,1,42,0,0,4,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria|NA|NA",2020-03-15,"Algeria",NA,NA,4,4,4,48,0,1,11,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Argentina|NA|NA",2020-03-15,"Argentina",NA,NA,2,2,2,45,0,0,11,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Australia|NA|NA",2020-03-15,"Australia",NA,NA,0.375,0.375,3,297,0,0,47,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria|NA|NA",2020-03-15,"Austria",NA,NA,1,1,1,860,0,0,205,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-15,"Azerbaijan",NA,NA,1,1,1,23,0,0,8,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Belgium|NA|NA",2020-03-15,"Belgium",NA,NA,4,4,4,886,0,0,197,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bulgaria|NA|NA",2020-03-15,"Bulgaria",NA,NA,2,2,2,51,0,0,10,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Canada|NA|NA",2020-03-15,"Canada",NA,NA,0.0666666666666667,0.0666666666666667,1,252,0,0,54,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"China|NA|NA",2020-03-15,"China",NA,NA,97.0606060606061,97.0606060606061,3203,81003,0,10,26,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Denmark|NA|NA",2020-03-15,"Denmark",NA,NA,0.666666666666667,0.666666666666667,2,875,0,1,39,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Diamond Princess|NA|NA",2020-03-15,"Diamond Princess",NA,NA,7,7,7,706,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ecuador|NA|NA",2020-03-15,"Ecuador",NA,NA,2,2,2,28,0,0,0,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt|NA|NA",2020-03-15,"Egypt",NA,NA,2,2,2,110,0,0,1,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"France|NA|NA",2020-03-15,"France",NA,NA,9.1,9.1,91,4532,0,0,36,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Germany|NA|NA",2020-03-15,"Germany",NA,NA,11,11,11,5795,0,2,1210,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Greece|NA|NA",2020-03-15,"Greece",NA,NA,4,4,4,331,0,1,103,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guyana|NA|NA",2020-03-15,"Guyana",NA,NA,1,1,1,4,0,0,3,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"Hungary|NA|NA",2020-03-15,"Hungary",NA,NA,1,1,1,32,0,1,32,0,9768785,0.144119922134424,0.664302824033255,0.191577253832321,43.6,107.906605545123,0.0135
"Iceland|NA|NA",2020-03-15,"Iceland",NA,NA,5,5,5,171,0,5,171,0,353574,0.198323201064408,0.653725873369903,0.147950925565689,37.1,3.52692269326683,0.0065
"India|NA|NA",2020-03-15,"India",NA,NA,2,2,2,113,0,0,11,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia|NA|NA",2020-03-15,"Indonesia",NA,NA,5,5,5,117,0,0,21,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran|NA|NA",2020-03-15,"Iran",NA,NA,724,724,724,13938,0,113,1209,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq|NA|NA",2020-03-15,"Iraq",NA,NA,10,10,10,116,0,0,6,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland|NA|NA",2020-03-15,"Ireland",NA,NA,2,2,2,129,0,0,0,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
"Italy|NA|NA",2020-03-15,"Italy",NA,NA,1809,1809,1809,24747,0,368,3590,0,60431283,0.133291160906398,0.639192043068525,0.227516796025077,46.5,205.450747943156,0.0107
"Japan|NA|NA",2020-03-15,"Japan",NA,NA,22,22,22,839,0,0,66,0,126529100,0.126968488090205,0.597267812806245,0.27576369910355,48.6,347.073458415624,0.0108
"Korea, South|NA|NA",2020-03-15,"Korea, South",NA,NA,75,75,75,8162,0,3,76,0,51635256,0.129733235784635,0.726081205891396,0.144185558323969,43.2,529.652103632681,0.0056
"Lebanon|NA|NA",2020-03-15,"Lebanon",NA,NA,3,3,3,110,0,0,17,0,6848925,0.260958671652131,0.66901764700394,0.0700236813439294,33.7,669.494134897361,0.004263
"Luxembourg|NA|NA",2020-03-15,"Luxembourg",NA,NA,1,1,1,59,0,0,8,0,607728,0.158788239869589,0.699380218288939,0.141831541841472,39.5,250.093827160494,0.0071
"Morocco|NA|NA",2020-03-15,"Morocco",NA,NA,1,1,1,28,0,0,11,0,36029138,0.272063801328554,0.657807150460324,0.070129048211122,29.1,80.7285189334528,0.005072
"Netherlands|NA|NA",2020-03-15,"Netherlands",NA,NA,5,5,20,1138,0,8,176,0,17231017,0.161081587098378,0.646956486568235,0.191961926333387,42.8,511.457910359157,0.0088
"Norway|NA|NA",2020-03-15,"Norway",NA,NA,3,3,3,1221,0,0,131,0,5314336,0.175490383783174,0.654017394653615,0.170492221563211,39.5,14.5549195374975,0.0077
"Panama|NA|NA",2020-03-15,"Panama",NA,NA,1,1,1,43,0,0,7,0,4176873,0.270623043241241,0.648329645962083,0.0810473107966757,30.1,56.1860774818402,0.005048
"Philippines|NA|NA",2020-03-15,"Philippines",NA,NA,11,11,11,140,0,3,29,0,106651922,0.309630402017999,0.639143910299006,0.0512256876829946,24.1,357.688305329175,0.005839
"Poland|NA|NA",2020-03-15,"Poland",NA,NA,3,3,3,119,0,0,16,0,37978548,0.15052276813695,0.674299064237598,0.175178167625452,41.9,124.035886214442,0.0106
"San Marino|NA|NA",2020-03-15,"San Marino",NA,NA,5,5,5,101,0,0,21,0,33785,0.166,0.654,0.18,45.2,563.083333333333,0.0088
"Slovenia|NA|NA",2020-03-15,"Slovenia",NA,NA,1,1,1,219,0,0,38,0,2067372,0.150217750478021,0.653713452980191,0.196068796541788,44.9,102.639859503382,0.0099
"Spain|NA|NA",2020-03-15,"Spain",NA,NA,289,289,289,7798,0,94,1407,0,46723749,0.146670011075355,0.65954491369965,0.193785075224995,43.9,93.5290582615872,0.009
"Sudan|NA|NA",2020-03-15,"Sudan",NA,NA,1,1,1,1,0,0,0,0,41801533,0.421,0.552,0.027,18.3,23.5,0.0067
"Sweden|NA|NA",2020-03-15,"Sweden",NA,NA,3,3,3,1022,0,1,61,0,10183175,0.175817854599214,0.623226896122783,0.200955249278002,41.1,25.0010434312931,0.0091
"Switzerland|NA|NA",2020-03-15,"Switzerland",NA,NA,14,14,14,2200,0,1,841,0,8516543,0.149109547691069,0.664658286661214,0.186232165647717,42.7,215.521378417094,0.0079
"Thailand|NA|NA",2020-03-15,"Thailand",NA,NA,1,1,1,114,0,0,32,0,69428524,0.170869888171064,0.710121180433042,0.119008931395893,39,135.897206835131,0.007559
"Ukraine|NA|NA",2020-03-15,"Ukraine",NA,NA,1,1,1,3,0,0,0,0,44622516,0.158124131732483,0.677529003875501,0.164346864392016,41.2,77.0296673514129,0.0145
"United Kingdom|NA|NA",2020-03-15,"United Kingdom",NA,NA,3,3,21,1145,0,0,1,0,66488991,0.176780820689573,0.63926052256896,0.183958656741466,40.6,274.82739222089,0.0092
"US|NA|NA",2020-03-15,"US",NA,NA,63,63,63,3499,0,9,772,0,327200000,0.187090399824651,0.654833059619314,0.158076540556035,38.5,35.766088580168,0.0085
"Albania|NA|NA",2020-03-16,"Albania",NA,NA,1,1,1,51,0,0,9,0,2866376,0.17672873724304,0.685823903647225,0.137447359109736,34.3,104.612262773723,0.007714
"Algeria|NA|NA",2020-03-16,"Algeria",NA,NA,4,4,4,54,0,0,6,0,42228429,0.301486785862257,0.634888248687945,0.0636249654497986,28.9,17.7300750711665,0.004717
"Argentina|NA|NA",2020-03-16,"Argentina",NA,NA,2,2,2,56,0,0,11,0,44494502,0.247609338351238,0.641212772887989,0.111177888760774,32.4,16.2585100979651,0.007616
"Australia|NA|NA",2020-03-16,"Australia",NA,NA,0.375,0.375,3,377,0,0,80,0,24992369,0.191906170385658,0.651529077338752,0.156564752275591,37.5,3.24912948744283,0.0065
"Austria|NA|NA",2020-03-16,"Austria",NA,NA,3,3,3,1018,0,2,158,0,8847037,0.142979476320233,0.667004859083869,0.190015664595899,44.5,107.206926667578,0.0095
"Azerbaijan|NA|NA",2020-03-16,"Azerbaijan",NA,NA,1,1,1,28,0,0,5,0,9942334,0.233695698603865,0.704352473888986,0.0619518275071493,32.6,120.265319946776,0.0058
"Bahrain|NA|NA",2020-03-16,"Bahrain",NA,NA,1,1,1,214,0,1,214,0,1569439,0.192543101196218,0.783193560020542,0.0242633387832394,32.9,2017.27369979138,0.002368
"Belgium|NA|NA",2020-03-16,"Belgium",NA,NA,5,5,5,1058,0,1,172,0,11422068,0.170554227603857,0.641558335012748,0.187887437383395,41.6,377.214927344782,0.0096
"Bulgaria|NA|NA",2020-03-16,"Bulgaria",NA,NA,2,2,2,52,0,0,1,0,7024216,0.145954653179814,0.643826202477506,0.21021914434268,43.7,64.7035372144436,0.0155
"Canada|NA|NA",2020-03-16,"Canada",NA,NA,0.266666666666667,0.266666666666667,4,415,0,3,163,0,37058856,0.158702508744405,0.668977424466943,0.172320066788651,41.8,4.07530821431988,0.0075
"China|NA|NA",2020-03-16,"China",NA,NA,97.4848484848485,97.4848484848485,3217,81033,0,14,30,0,1392730000,0.178770027525543,0.712021137123803,0.109208835350654,38.4,148.348833270666,0.00711
"Denmark|NA|NA",2020-03-16,"Denmark",NA,NA,1,1,3,933,0,1,58,0,5797446,0.164582625623987,0.637287848006111,0.198129526369902,42,138.067301738509,0.0082
"Diamond Princess|NA|NA",2020-03-16,"Diamond Princess",NA,NA,7,7,7,706,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Ecuador|NA|NA",2020-03-16,"Ecuador",NA,NA,2,2,2,37,0,0,9,0,17084357,0.280285920021109,0.64814118271228,0.0715728972666108,28.8,68.7886817522951,0.005101
"Egypt|NA|NA",2020-03-16,"Egypt",NA,NA,2,2,2,150,0,0,40,0,98423595,0.337987207092348,0.60971499944556,0.0522977934620923,24.1,98.8734692852479,0.005863
"France|NA|NA",2020-03-16,"France",NA,NA,14.9,14.9,149,6683,0,58,2151,0,66987244,0.179564644444787,0.620089108085333,0.200346247469881,41.7,122.338395739199,0.009
"Germany|NA|NA",2020-03-16,"Germany",NA,NA,17,17,17,7272,0,6,1477,0,82927922,0.136210301045356,0.649170079001335,0.214619619953309,47.8,237.3709697733,0.0113
"Greece|NA|NA",2020-03-16,"Greece",NA,NA,4,4,4,331,0,0,0,0,10727668,0.140712448654023,0.642734830567542,0.216552720778435,45.3,83.2247323506594,0.0116
"Guatemala|NA|NA",2020-03-16,"Guatemala",NA,NA,1,1,1,2,0,1,2,0,17247807,0.344353953933618,0.607525320983504,0.0481207250828785,23.2,160.953779395297,0.004762
"Guyana|NA|NA",2020-03-16,"Guyana",NA,NA,1,1,1,4,0,0,0,0,779004,0.28214545202476,0.65335183554427,0.0645027124309697,27.5,3.95734823469647,0.007365
"Hungary|NA|NA",2020-03-16,"Hungary",NA,NA,1,1,1,39,0,0,7,0,9768785,0.144119922134424,0.664302824033255,0.191577253832321,43.6,107.906605545123,0.0135
"India|NA|NA",2020-03-16,"India",NA,NA,2,2,2,119,0,0,6,0,1352617328,0.270533018530221,0.667667424975064,0.0617995564947149,28.7,454.938072575247,0.00721
"Indonesia|NA|NA",2020-03-16,"Indonesia",NA,NA,5,5,5,134,0,0,17,0,267663435,0.265511973052634,0.675916370820079,0.0585716561272863,31.1,147.75219008926,0.006433
"Iran|NA|NA",2020-03-16,"Iran",NA,NA,853,853,853,14991,0,129,1053,0,81800269,0.244765586602319,0.693388675341431,0.0618457380562499,31.7,50.222420123284,0.004835
"Iraq|NA|NA",2020-03-16,"Iraq",NA,NA,10,10,10,124,0,0,8,0,38433600,0.383865654011074,0.582898349360976,0.0332359966279505,21.2,88.5305700354617,0.004826
"Ireland|NA|NA",2020-03-16,"Ireland",NA,NA,2,2,2,169,0,0,40,0,4853506,0.214064195870662,0.647277787116415,0.138658017012923,37.8,70.452983016403,0.0063
